STATE_NAME,STATE,COUNTY,COUNTY_CODE,YEAR,POPULATION,MME_Conversion_Factor,MME_per_capita
MONTANA,MT,PONDERA COUNTY,30073,2007,6169,4710.824308,0.7636285147579025
MONTANA,MT,PONDERA COUNTY,30073,2008,6117,4614.667342,0.754400416
MONTANA,MT,PONDERA COUNTY,30073,2009,6109,5670.526515,0.928224998
MONTANA,MT,PONDERA COUNTY,30073,2010,6161,5432.700884,0.881788814
MONTANA,MT,PONDERA COUNTY,30073,2011,6195,5973.356763,0.9642222378006458
MONTANA,MT,PONDERA COUNTY,30073,2012,6152,6842.787023,1.1122865772811281
MONTANA,MT,PONDERA COUNTY,30073,2013,6218,7310.048545,1.1756269773968318
MONTANA,MT,PONDERA COUNTY,30073,2014,6140,7252.828929,1.1812424965399022
MONTANA,MT,PONDERA COUNTY,30073,2015,6100,6254.698125991599,1.025360348523213
MONTANA,MT,POWDER RIVER COUNTY,30075,2007,1761,1129.131833,0.641187867
MONTANA,MT,POWDER RIVER COUNTY,30075,2008,1756,983.2025202,0.5599103190432801
MONTANA,MT,POWDER RIVER COUNTY,30075,2009,1738,1463.871178,0.8422734049787112
MONTANA,MT,POWDER RIVER COUNTY,30075,2010,1739,1110.388943,0.6385215312196665
MONTANA,MT,POWDER RIVER COUNTY,30075,2011,1739,1113.28132,0.6401847726555491
MONTANA,MT,POWDER RIVER COUNTY,30075,2012,1754,1259.159973,0.7178791180250855
MONTANA,MT,POWDER RIVER COUNTY,30075,2013,1754,736.4862650379999,0.4198895467719498
MONTANA,MT,POWDER RIVER COUNTY,30075,2014,1777,792.8266318,0.44616017544006753
MONTANA,MT,POWDER RIVER COUNTY,30075,2015,1768,658.3778950999996,0.37238568727375543
MONTANA,MT,POWELL COUNTY,30077,2007,7117,4823.408088,0.6777305168441758
MONTANA,MT,POWELL COUNTY,30077,2008,7036,4539.4119218714495,0.6451694033359081
MONTANA,MT,POWELL COUNTY,30077,2009,7093,5803.080731,0.8181419330389116
MONTANA,MT,POWELL COUNTY,30077,2010,7019,7898.951776,1.125367114448782
MONTANA,MT,POWELL COUNTY,30077,2011,7084,7570.500613,1.0686759758829052
MONTANA,MT,POWELL COUNTY,30077,2012,7078,7032.191256,0.9935280101861401
MONTANA,MT,POWELL COUNTY,30077,2013,6953,7122.430446,1.0243679628990365
MONTANA,MT,POWELL COUNTY,30077,2014,6876,6599.891441,0.9598445959048865
MONTANA,MT,POWELL COUNTY,30077,2015,6793,5195.777165236999,0.7648722457289856
MONTANA,MT,PRAIRIE COUNTY,30079,2007,1083,0.000192267,1.7753185595567867e-07
MONTANA,MT,PRAIRIE COUNTY,30079,2008,1123,0.000128178,1.1413891362422084e-07
MONTANA,MT,PRAIRIE COUNTY,30079,2009,1139,0,0
MONTANA,MT,PRAIRIE COUNTY,30079,2010,1183,6.3814436,0.005394289
MONTANA,MT,PRAIRIE COUNTY,30079,2011,1141,11.834097,0.010371688869412796
MONTANA,MT,PRAIRIE COUNTY,30079,2012,1141,4.51743,0.003959185
MONTANA,MT,PRAIRIE COUNTY,30079,2013,1163,0,0
MONTANA,MT,PRAIRIE COUNTY,30079,2014,1125,0,0
MONTANA,MT,PRAIRIE COUNTY,30079,2015,1140,0,0
MONTANA,MT,RAVALLI COUNTY,30081,2007,40023,29515.54036,0.7374644668996951
MONTANA,MT,RAVALLI COUNTY,30081,2008,40223,31666.14977,0.7872647433824552
MONTANA,MT,RAVALLI COUNTY,30081,2009,39956,33030.94915,0.8266830800665983
MONTANA,MT,RAVALLI COUNTY,30081,2010,40323,34387.65932,0.852805082
MONTANA,MT,RAVALLI COUNTY,30081,2011,40387,37058.74187,0.9175908553475253
MONTANA,MT,RAVALLI COUNTY,30081,2012,40596,42492.30254,1.0467115612381515
MONTANA,MT,RAVALLI COUNTY,30081,2013,40698,47488.61707,1.166853827423436
MONTANA,MT,RAVALLI COUNTY,30081,2014,40786,38130.785990830496,0.9348988866481267
MONTANA,MT,RAVALLI COUNTY,30081,2015,41199,35342.53265864585,0.8578492841730587
MONTANA,MT,RICHLAND COUNTY,30083,2007,9356,4721.794036,0.5046808503391407
MONTANA,MT,RICHLAND COUNTY,30083,2008,9430,4927.915516,0.522578528
MONTANA,MT,RICHLAND COUNTY,30083,2009,9679,6038.177538,0.6238431179289182
MONTANA,MT,RICHLAND COUNTY,30083,2010,9760,6266.570866,0.6420666871400614
MONTANA,MT,RICHLAND COUNTY,30083,2011,10151,7408.243669,0.7298043216802286
MONTANA,MT,RICHLAND COUNTY,30083,2012,10791,7096.796416,0.6576588282899638
MONTANA,MT,RICHLAND COUNTY,30083,2013,11173,6393.689443,0.5722446471583281
MONTANA,MT,RICHLAND COUNTY,30083,2014,11555,6561.325145,0.5678342834040675
MONTANA,MT,RICHLAND COUNTY,30083,2015,11931,6636.079855154999,0.556204832
MONTANA,MT,ROOSEVELT COUNTY,30085,2007,10166,3129.2265003716498,0.30781295498442357
MONTANA,MT,ROOSEVELT COUNTY,30085,2008,10129,2729.471717,0.26947099586987855
MONTANA,MT,ROOSEVELT COUNTY,30085,2009,10334,6079.069157,0.5882590630056125
MONTANA,MT,ROOSEVELT COUNTY,30085,2010,10444,8681.13446,0.8312078188582918
MONTANA,MT,ROOSEVELT COUNTY,30085,2011,10496,12130.54203,1.1557299954350229
MONTANA,MT,ROOSEVELT COUNTY,30085,2012,10854,10913.87919,1.0055167859250045
MONTANA,MT,ROOSEVELT COUNTY,30085,2013,11087,11324.06664,1.0213823970553801
MONTANA,MT,ROOSEVELT COUNTY,30085,2014,11283,11514.17668,1.0204889375380661
MONTANA,MT,ROOSEVELT COUNTY,30085,2015,11416,10209.671318461347,0.8943300033690739
MONTANA,MT,ROSEBUD COUNTY,30087,2007,9089,4464.046697,0.4911482778458577
MONTANA,MT,ROSEBUD COUNTY,30087,2008,9095,4108.283784,0.45170794770654205
MONTANA,MT,ROSEBUD COUNTY,30087,2009,9174,4591.457312,0.5004858635716154
MONTANA,MT,ROSEBUD COUNTY,30087,2010,9245,5221.675259,0.564810737
MONTANA,MT,ROSEBUD COUNTY,30087,2011,9328,5481.000384,0.5875858044997321
MONTANA,MT,ROSEBUD COUNTY,30087,2012,9349,5922.188966,0.6334569435799551
MONTANA,MT,ROSEBUD COUNTY,30087,2013,9303,6044.630196,0.6497506391557563
MONTANA,MT,ROSEBUD COUNTY,30087,2014,9327,5836.50799,0.6257647679208213
MONTANA,MT,ROSEBUD COUNTY,30087,2015,9355,5813.884096,0.6214734469315873
MONTANA,MT,SANDERS COUNTY,30089,2007,11364,8005.304878,0.7044442870601021
MONTANA,MT,SANDERS COUNTY,30089,2008,11433,10195.08733,0.8917245984638327
MONTANA,MT,SANDERS COUNTY,30089,2009,11471,9140.864247,0.7968672519057187
MONTANA,MT,SANDERS COUNTY,30089,2010,11395,9972.538585,0.8751679319721368
MONTANA,MT,SANDERS COUNTY,30089,2011,11402,10254.96496,0.8994005400394668
MONTANA,MT,SANDERS COUNTY,30089,2012,11379,11640.9576,1.0230211442505492
MONTANA,MT,SANDERS COUNTY,30089,2013,11314,10911.41992,0.9644175283359555
MONTANA,MT,SANDERS COUNTY,30089,2014,11316,9925.509179,0.8771217018957671
MONTANA,MT,SANDERS COUNTY,30089,2015,11298,8665.621831,0.7670049416825101
MONTANA,MT,SHERIDAN COUNTY,30091,2007,3469,1801.049444,0.5191840427385414
MONTANA,MT,SHERIDAN COUNTY,30091,2008,3385,2615.020022,0.7725317643545052
MONTANA,MT,SHERIDAN COUNTY,30091,2009,3387,2370.624115,0.6999185460301152
MONTANA,MT,SHERIDAN COUNTY,30091,2010,3368,2171.000854,0.6445964532360452
MONTANA,MT,SHERIDAN COUNTY,30091,2011,3418,2256.193469,0.6600917113326507
MONTANA,MT,SHERIDAN COUNTY,30091,2012,3549,3242.927761,0.9137581744237814
MONTANA,MT,SHERIDAN COUNTY,30091,2013,3626,3312.05822,0.9134192553455599
MONTANA,MT,SHERIDAN COUNTY,30091,2014,3661,1907.310214,0.5209806648688883
MONTANA,MT,SHERIDAN COUNTY,30091,2015,3673,1979.804536,0.5390156644527634
MONTANA,MT,SILVER BOW COUNTY,30093,2007,33489,34432.63722,1.0281775274480993
MONTANA,MT,SILVER BOW COUNTY,30093,2008,33812,40354.08963,1.1934842551058795
MONTANA,MT,SILVER BOW COUNTY,30093,2009,34008,42081.86147,1.2374106526003146
MONTANA,MT,SILVER BOW COUNTY,30093,2010,34235,40844.21613,1.1930543632735213
MONTANA,MT,SILVER BOW COUNTY,30093,2011,34420,41464.46147,1.204661867184718
MONTANA,MT,SILVER BOW COUNTY,30093,2012,34496,43258.18564,1.2540058453661438
MONTANA,MT,SILVER BOW COUNTY,30093,2013,34610,42517.77491,1.228482372305822
MONTANA,MT,SILVER BOW COUNTY,30093,2014,34801,41299.65587,1.186737618808468
MONTANA,MT,SILVER BOW COUNTY,30093,2015,34746,41872.47711,1.2051020868998876
MONTANA,MT,STILLWATER COUNTY,30095,2007,8867,2568.602156,0.2896810821651066
MONTANA,MT,STILLWATER COUNTY,30095,2008,8945,3218.21908,0.35977854448172164
MONTANA,MT,STILLWATER COUNTY,30095,2009,9077,3494.491897,0.3849831328920348
MONTANA,MT,STILLWATER COUNTY,30095,2010,9112,3585.63326,0.3935067230209614
MONTANA,MT,STILLWATER COUNTY,30095,2011,9153,3962.948033,0.43296711820933026
MONTANA,MT,STILLWATER COUNTY,30095,2012,9161,4395.927824,0.47985239867263396
MONTANA,MT,STILLWATER COUNTY,30095,2013,9250,5115.477869,0.553024634
MONTANA,MT,STILLWATER COUNTY,30095,2014,9230,4945.206199,0.5357753194989165
MONTANA,MT,STILLWATER COUNTY,30095,2015,9419,5033.289076839999,0.5343761627391442
MONTANA,MT,SWEET GRASS COUNTY,30097,2007,3778,1639.085697,0.43385010506617255
MONTANA,MT,SWEET GRASS COUNTY,30097,2008,3755,1229.761832,0.32749982197177097
MONTANA,MT,SWEET GRASS COUNTY,30097,2009,3731,756.2390761,0.20269071995389976
MONTANA,MT,SWEET GRASS COUNTY,30097,2010,3617,1152.042077,0.3185076243489079
MONTANA,MT,SWEET GRASS COUNTY,30097,2011,3584,1243.878577,0.3470643352045201
MONTANA,MT,SWEET GRASS COUNTY,30097,2012,3579,1193.952175,0.3335993784051411
MONTANA,MT,SWEET GRASS COUNTY,30097,2013,3657,1209.402086,0.3307088011684441
MONTANA,MT,SWEET GRASS COUNTY,30097,2014,3637,1486.389675,0.40868564055952705
MONTANA,MT,SWEET GRASS COUNTY,30097,2015,3618,1441.0812824999998,0.3983088121890547
MONTANA,MT,TETON COUNTY,30099,2007,6143,2805.964572,0.45677430772505295
MONTANA,MT,TETON COUNTY,30099,2008,6143,2451.678526,0.39910117624938957
MONTANA,MT,TETON COUNTY,30099,2009,6050,2822.743199,0.46656912381115706
MONTANA,MT,TETON COUNTY,30099,2010,6074,3894.293135,0.6411414446688344
MONTANA,MT,TETON COUNTY,30099,2011,6060,4173.033014,0.6886193092207921
MONTANA,MT,TETON COUNTY,30099,2012,6058,4052.87451,0.6690119693109937
MONTANA,MT,TETON COUNTY,30099,2013,6053,4221.096713,0.6973561396353875
MONTANA,MT,TETON COUNTY,30099,2014,6035,4483.217256,0.7428694707521954
MONTANA,MT,TETON COUNTY,30099,2015,6064,4666.794821404999,0.769590175
MONTANA,MT,TOOLE COUNTY,30101,2007,4969,2120.977119,0.42684184315049306
MONTANA,MT,TOOLE COUNTY,30101,2008,5079,2506.708071,0.49354362496652887
MONTANA,MT,TOOLE COUNTY,30101,2009,5245,2723.862413,0.5193255316011439
MONTANA,MT,TOOLE COUNTY,30101,2010,5343,3790.327291,0.7094005785843159
MONTANA,MT,TOOLE COUNTY,30101,2011,5157,3595.812159,0.6972682099499709
MONTANA,MT,TOOLE COUNTY,30101,2012,5218,3625.15627,0.6947405653731314
MONTANA,MT,TOOLE COUNTY,30101,2013,5125,3985.585967,0.7776753106117072
MONTANA,MT,TOOLE COUNTY,30101,2014,5121,4500.245647,0.8787825906430384
MONTANA,MT,TOOLE COUNTY,30101,2015,5083,4953.854484467999,0.9745926587582134
MONTANA,MT,TREASURE COUNTY,30103,2007,748,0,0
MONTANA,MT,TREASURE COUNTY,30103,2008,754,0,0
MONTANA,MT,TREASURE COUNTY,30103,2009,720,0.0225,3.125e-05
MONTANA,MT,TREASURE COUNTY,30103,2010,714,0.575968,0.000806678
MONTANA,MT,TREASURE COUNTY,30103,2011,709,0.11269125,0.000158944
MONTANA,MT,TREASURE COUNTY,30103,2012,717,0.11269125,0.000157171
MONTANA,MT,TREASURE COUNTY,30103,2013,688,0,0
MONTANA,MT,TREASURE COUNTY,30103,2014,684,0,0
MONTANA,MT,TREASURE COUNTY,30103,2015,680,0,0
MONTANA,MT,VALLEY COUNTY,30105,2007,7332,5736.451652,0.7823856589935898
MONTANA,MT,VALLEY COUNTY,30105,2008,7415,7133.541286,0.9620419805365475
MONTANA,MT,VALLEY COUNTY,30105,2009,7349,8585.964048,1.1683173286260715
MONTANA,MT,VALLEY COUNTY,30105,2010,7378,7994.553497,1.0835664810315804
MONTANA,MT,VALLEY COUNTY,30105,2011,7463,8014.635652,1.0739160728284871
MONTANA,MT,VALLEY COUNTY,30105,2012,7506,7962.085070057999,1.060762732488409
MONTANA,MT,VALLEY COUNTY,30105,2013,7636,8192.444125,1.0728711531509951
MONTANA,MT,VALLEY COUNTY,30105,2014,7636,9213.09893,1.2065346949226035
MONTANA,MT,VALLEY COUNTY,30105,2015,7630,9893.561225779998,1.2966659535753602
MONTANA,MT,WHEATLAND COUNTY,30107,2007,2080,0.09,4.3269230769230766e-05
MONTANA,MT,WHEATLAND COUNTY,30107,2008,2151,1.200912,0.000558304
MONTANA,MT,WHEATLAND COUNTY,30107,2009,2158,0.7507680000000001,0.0003479
MONTANA,MT,WHEATLAND COUNTY,30107,2010,2156,1.01509125,0.000470822
MONTANA,MT,WHEATLAND COUNTY,30107,2011,2131,650.4014479,0.3052095015954951
MONTANA,MT,WHEATLAND COUNTY,30107,2012,2089,975.4641158,0.46695266432264243
MONTANA,MT,WHEATLAND COUNTY,30107,2013,2121,617.923795,0.29133606552569546
MONTANA,MT,WHEATLAND COUNTY,30107,2014,2089,498.5255563,0.23864315765390137
MONTANA,MT,WHEATLAND COUNTY,30107,2015,2110,518.2272996,0.24560535524881516
MONTANA,MT,WIBAUX COUNTY,30109,2007,1014,0,0
MONTANA,MT,WIBAUX COUNTY,30109,2008,986,0,0
MONTANA,MT,WIBAUX COUNTY,30109,2009,1030,0,0
MONTANA,MT,WIBAUX COUNTY,30109,2010,1008,0,0
MONTANA,MT,WIBAUX COUNTY,30109,2011,982,0,0
MONTANA,MT,WIBAUX COUNTY,30109,2012,1034,0,0
MONTANA,MT,WIBAUX COUNTY,30109,2013,1101,0,0
MONTANA,MT,WIBAUX COUNTY,30109,2014,1084,0,0
MONTANA,MT,WIBAUX COUNTY,30109,2015,1071,0,0
MONTANA,MT,YELLOWSTONE COUNTY,30111,2007,141518,141458.65593352148,0.9995806606475606
MONTANA,MT,YELLOWSTONE COUNTY,30111,2008,144255,168422.00967229623,1.167529788723415
MONTANA,MT,YELLOWSTONE COUNTY,30111,2009,146465,145772.44420056324,0.9952715269898149
MONTANA,MT,YELLOWSTONE COUNTY,30111,2010,148405,168421.45704121998,1.1348772416105926
MONTANA,MT,YELLOWSTONE COUNTY,30111,2011,149805,181585.6559359905,1.2121468304528589
MONTANA,MT,YELLOWSTONE COUNTY,30111,2012,151690,193320.4042612445,1.2744439597946107
MONTANA,MT,YELLOWSTONE COUNTY,30111,2013,153857,195158.2662,1.2684393051771319
MONTANA,MT,YELLOWSTONE COUNTY,30111,2014,155379,204787.7254581105,1.3179884376789046
MONTANA,MT,YELLOWSTONE COUNTY,30111,2015,156658,205628.9069873611,1.3125975499965599
NORTH CAROLINA,NC,ALAMANCE COUNTY,37001,2007,144712,99799.18850344248,0.6896400333313234
NORTH CAROLINA,NC,ALAMANCE COUNTY,37001,2008,147704,107617.4121,0.7286018802223162
NORTH CAROLINA,NC,ALAMANCE COUNTY,37001,2009,149954,114816.97955427977,0.765681339
NORTH CAROLINA,NC,ALAMANCE COUNTY,37001,2010,151437,115311.3051108625,0.7614473682842535
NORTH CAROLINA,NC,ALAMANCE COUNTY,37001,2011,152712,128799.4663871165,0.843414181
NORTH CAROLINA,NC,ALAMANCE COUNTY,37001,2012,153299,139221.1368331245,0.9081672863692816
NORTH CAROLINA,NC,ALAMANCE COUNTY,37001,2013,154209,139506.0132649495,0.9046554563284211
NORTH CAROLINA,NC,ALAMANCE COUNTY,37001,2014,155439,147895.08906558598,0.951467065
NORTH CAROLINA,NC,ALAMANCE COUNTY,37001,2015,157104,156518.0580193183,0.9962703560655254
NORTH CAROLINA,NC,ALEXANDER COUNTY,37003,2007,36609,25023.75191,0.6835409848272282
NORTH CAROLINA,NC,ALEXANDER COUNTY,37003,2008,36840,23093.35288,0.6268553984184989
NORTH CAROLINA,NC,ALEXANDER COUNTY,37003,2009,37053,22834.45543,0.6162646865568241
NORTH CAROLINA,NC,ALEXANDER COUNTY,37003,2010,37232,26154.515001278494,0.7024740814696631
NORTH CAROLINA,NC,ALEXANDER COUNTY,37003,2011,37029,28177.41275,0.7609552715823409
NORTH CAROLINA,NC,ALEXANDER COUNTY,37003,2012,36926,29591.41319,0.8013706652914884
NORTH CAROLINA,NC,ALEXANDER COUNTY,37003,2013,37016,28403.62244,0.7673336515014724
NORTH CAROLINA,NC,ALEXANDER COUNTY,37003,2014,36993,30966.79932,0.8370988923548104
NORTH CAROLINA,NC,ALEXANDER COUNTY,37003,2015,36960,34184.25515,0.9248986782089015
NORTH CAROLINA,NC,ALLEGHANY COUNTY,37005,2007,11061,7547.822504,0.682381566
NORTH CAROLINA,NC,ALLEGHANY COUNTY,37005,2008,11131,6408.976064,0.575777205
NORTH CAROLINA,NC,ALLEGHANY COUNTY,37005,2009,11125,7015.056698,0.6305668942173484
NORTH CAROLINA,NC,ALLEGHANY COUNTY,37005,2010,11136,8290.673068,0.7444929120179373
NORTH CAROLINA,NC,ALLEGHANY COUNTY,37005,2011,11016,10309.133332676747,0.9358327280933866
NORTH CAROLINA,NC,ALLEGHANY COUNTY,37005,2012,10944,9031.130307,0.8252129300726196
NORTH CAROLINA,NC,ALLEGHANY COUNTY,37005,2013,10903,9932.656297,0.9110021367772172
NORTH CAROLINA,NC,ALLEGHANY COUNTY,37005,2014,10891,9131.823465,0.8384742874577633
NORTH CAROLINA,NC,ALLEGHANY COUNTY,37005,2015,10855,9035.07284,0.8323420396076462
NORTH CAROLINA,NC,ANSON COUNTY,37007,2007,26664,9300.485638,0.3488030917408116
NORTH CAROLINA,NC,ANSON COUNTY,37007,2008,26837,9353.620635861247,0.34853450966431593
NORTH CAROLINA,NC,ANSON COUNTY,37007,2009,26917,10463.39965144625,0.3887283000128636
NORTH CAROLINA,NC,ANSON COUNTY,37007,2010,26853,11306.74771,0.4210608762349644
NORTH CAROLINA,NC,ANSON COUNTY,37007,2011,26515,11704.69774,0.44143683740518574
NORTH CAROLINA,NC,ANSON COUNTY,37007,2012,26315,13534.73402,0.5143353229753943
NORTH CAROLINA,NC,ANSON COUNTY,37007,2013,25966,14244.05979,0.5485658087261611
NORTH CAROLINA,NC,ANSON COUNTY,37007,2014,25976,14741.95992,0.567522325
NORTH CAROLINA,NC,ANSON COUNTY,37007,2015,25616,14628.189738537498,0.571056751
NORTH CAROLINA,NC,ASHE COUNTY,37009,2007,26506,16990.40702128725,0.6410023021688391
NORTH CAROLINA,NC,ASHE COUNTY,37009,2008,26858,18970.56546,0.7063282992305085
NORTH CAROLINA,NC,ASHE COUNTY,37009,2009,27144,21376.99776,0.7875404421291445
NORTH CAROLINA,NC,ASHE COUNTY,37009,2010,27226,22526.80694,0.8274005338837692
NORTH CAROLINA,NC,ASHE COUNTY,37009,2011,26983,22163.30018,0.8213801349296965
NORTH CAROLINA,NC,ASHE COUNTY,37009,2012,26921,24324.6125,0.9035553101280042
NORTH CAROLINA,NC,ASHE COUNTY,37009,2013,26837,24207.97796,0.9020374094993293
NORTH CAROLINA,NC,ASHE COUNTY,37009,2014,26761,25063.35857,0.9365628551042188
NORTH CAROLINA,NC,ASHE COUNTY,37009,2015,26625,29411.556421510595,1.104659396113074
NORTH CAROLINA,NC,AVERY COUNTY,37011,2007,17949,19402.99448,1.0810069908291826
NORTH CAROLINA,NC,AVERY COUNTY,37011,2008,18024,19497.06517,1.0817279831418387
NORTH CAROLINA,NC,AVERY COUNTY,37011,2009,17925,21103.161176839498,1.1773032734638493
NORTH CAROLINA,NC,AVERY COUNTY,37011,2010,17797,20552.015814504248,1.154802259622647
NORTH CAROLINA,NC,AVERY COUNTY,37011,2011,17771,19898.79363,1.1197340402353835
NORTH CAROLINA,NC,AVERY COUNTY,37011,2012,17617,23835.75188,1.3529972118129647
NORTH CAROLINA,NC,AVERY COUNTY,37011,2013,17663,23702.75307,1.341943785
NORTH CAROLINA,NC,AVERY COUNTY,37011,2014,17658,25247.60161,1.4298109418598934
NORTH CAROLINA,NC,AVERY COUNTY,37011,2015,17494,35743.40843339999,2.0431810011089513
NORTH CAROLINA,NC,BEAUFORT COUNTY,37013,2007,46702,37273.52332735375,0.7981140706469477
NORTH CAROLINA,NC,BEAUFORT COUNTY,37013,2008,47297,39678.67306420925,0.8389257894625294
NORTH CAROLINA,NC,BEAUFORT COUNTY,37013,2009,47485,44004.194549055246,0.9266967368443771
NORTH CAROLINA,NC,BEAUFORT COUNTY,37013,2010,47826,44078.32794,0.9216394417355099
NORTH CAROLINA,NC,BEAUFORT COUNTY,37013,2011,47685,50342.55911,1.0557315530290972
NORTH CAROLINA,NC,BEAUFORT COUNTY,37013,2012,47442,56249.89910079325,1.1856561506849046
NORTH CAROLINA,NC,BEAUFORT COUNTY,37013,2013,47394,64365.8416,1.3581010591832088
NORTH CAROLINA,NC,BEAUFORT COUNTY,37013,2014,47349,68584.44221,1.4484876598638303
NORTH CAROLINA,NC,BEAUFORT COUNTY,37013,2015,47403,72793.87134129349,1.5356384899962763
NORTH CAROLINA,NC,BERTIE COUNTY,37015,2007,20927,7151.186295,0.34172056649825583
NORTH CAROLINA,NC,BERTIE COUNTY,37015,2008,21121,7396.330662,0.35018846937091047
NORTH CAROLINA,NC,BERTIE COUNTY,37015,2009,21216,7401.341726,0.3488566047345871
NORTH CAROLINA,NC,BERTIE COUNTY,37015,2010,21244,7515.07461,0.35375045237770664
NORTH CAROLINA,NC,BERTIE COUNTY,37015,2011,20855,8069.082326,0.38691356156708223
NORTH CAROLINA,NC,BERTIE COUNTY,37015,2012,20490,7416.345876,0.3619495303228892
NORTH CAROLINA,NC,BERTIE COUNTY,37015,2013,20325,8194.39133,0.4031680851394834
NORTH CAROLINA,NC,BERTIE COUNTY,37015,2014,20317,8826.06473,0.43441771568893045
NORTH CAROLINA,NC,BERTIE COUNTY,37015,2015,20167,9069.592896,0.44972444567905495
NORTH CAROLINA,NC,BLADEN COUNTY,37017,2007,34285,29139.08209212475,0.8499076007619878
NORTH CAROLINA,NC,BLADEN COUNTY,37017,2008,34665,30221.19371593725,0.8718071171480528
NORTH CAROLINA,NC,BLADEN COUNTY,37017,2009,34852,32115.73401,0.9214889823650436
NORTH CAROLINA,NC,BLADEN COUNTY,37017,2010,35178,33662.44737875225,0.9569176013062781
NORTH CAROLINA,NC,BLADEN COUNTY,37017,2011,34877,39836.75928184275,1.1422071646598833
NORTH CAROLINA,NC,BLADEN COUNTY,37017,2012,34805,43890.51219,1.261040430701135
NORTH CAROLINA,NC,BLADEN COUNTY,37017,2013,34621,45138.58447600625,1.3037920474858105
NORTH CAROLINA,NC,BLADEN COUNTY,37017,2014,34365,46677.16409,1.3582762720958532
NORTH CAROLINA,NC,BLADEN COUNTY,37017,2015,34090,46877.90459,1.3751218710906423
NORTH CAROLINA,NC,BRUNSWICK COUNTY,37019,2007,99008,113267.6253,1.144024980648069
NORTH CAROLINA,NC,BRUNSWICK COUNTY,37019,2008,103257,127812.05259474277,1.2378052102495982
NORTH CAROLINA,NC,BRUNSWICK COUNTY,37019,2009,105777,159327.32837101174,1.5062568268244678
NORTH CAROLINA,NC,BRUNSWICK COUNTY,37019,2010,108070,175979.5641,1.6283849739048302
NORTH CAROLINA,NC,BRUNSWICK COUNTY,37019,2011,110196,185771.84401219076,1.685831101058031
NORTH CAROLINA,NC,BRUNSWICK COUNTY,37019,2012,112039,202533.0392314093,1.8077012400272163
NORTH CAROLINA,NC,BRUNSWICK COUNTY,37019,2013,114977,206142.8237,1.792904873797664
NORTH CAROLINA,NC,BRUNSWICK COUNTY,37019,2014,118382,213634.6201803735,1.8046208053620778
NORTH CAROLINA,NC,BRUNSWICK COUNTY,37019,2015,122322,219563.1483505496,1.794960418817135
NORTH CAROLINA,NC,BUNCOMBE COUNTY,37021,2007,230766,433143.7700708633,1.8769826147303472
NORTH CAROLINA,NC,BUNCOMBE COUNTY,37021,2008,233772,461422.5237917748,1.973814331022427
NORTH CAROLINA,NC,BUNCOMBE COUNTY,37021,2009,236349,512217.8765,2.167209831748761
NORTH CAROLINA,NC,BUNCOMBE COUNTY,37021,2010,238743,579786.5214179555,2.428496423
NORTH CAROLINA,NC,BUNCOMBE COUNTY,37021,2011,241226,683508.7151844252,2.8334786266174676
NORTH CAROLINA,NC,BUNCOMBE COUNTY,37021,2012,243761,787605.5940333585,3.2310566252737662
NORTH CAROLINA,NC,BUNCOMBE COUNTY,37021,2013,246952,837758.918,3.3923957609277227
NORTH CAROLINA,NC,BUNCOMBE COUNTY,37021,2014,249265,828370.6588,3.3232529989366415
NORTH CAROLINA,NC,BUNCOMBE COUNTY,37021,2015,252160,894805.1599,3.548561071920852
NORTH CAROLINA,NC,BURKE COUNTY,37023,2007,90146,104720.91575742875,1.1616812255388898
NORTH CAROLINA,NC,BURKE COUNTY,37023,2008,90788,106006.9398,1.167631622914405
NORTH CAROLINA,NC,BURKE COUNTY,37023,2009,91178,122123.974,1.3394017634052622
NORTH CAROLINA,NC,BURKE COUNTY,37023,2010,90567,132128.58035163526,1.4589042405250838
NORTH CAROLINA,NC,BURKE COUNTY,37023,2011,90533,147038.76509659374,1.6241455060209398
NORTH CAROLINA,NC,BURKE COUNTY,37023,2012,89965,155349.0613,1.726772204
NORTH CAROLINA,NC,BURKE COUNTY,37023,2013,89348,158022.3305,1.7686163148978378
NORTH CAROLINA,NC,BURKE COUNTY,37023,2014,89292,159245.84652045098,1.7834279277029408
NORTH CAROLINA,NC,BURKE COUNTY,37023,2015,89337,168159.16088482348,1.8823014079812785
NORTH CAROLINA,NC,CABARRUS COUNTY,37025,2007,165717,286666.3090874056,1.7298545658405935
NORTH CAROLINA,NC,CABARRUS COUNTY,37025,2008,171915,414376.63347851177,2.4103576388244874
NORTH CAROLINA,NC,CABARRUS COUNTY,37025,2009,175993,362395.66336663225,2.0591481670670553
NORTH CAROLINA,NC,CABARRUS COUNTY,37025,2010,178564,343696.71116119274,1.9247816534194615
NORTH CAROLINA,NC,CABARRUS COUNTY,37025,2011,181187,448679.7808,2.476335392530275
NORTH CAROLINA,NC,CABARRUS COUNTY,37025,2012,184358,733111.3934270504,3.9765640407633542
NORTH CAROLINA,NC,CABARRUS COUNTY,37025,2013,187265,533958.1574,2.851350532347711
NORTH CAROLINA,NC,CABARRUS COUNTY,37025,2014,191737,442625.7163,2.308504442418125
NORTH CAROLINA,NC,CABARRUS COUNTY,37025,2015,196483,395216.2378,2.011452582708458
NORTH CAROLINA,NC,CALDWELL COUNTY,37027,2007,81588,79177.88106,0.9704598845614797
NORTH CAROLINA,NC,CALDWELL COUNTY,37027,2008,82527,78772.56315653725,0.9545065633857677
