STATE_NAME,STATE,COUNTY,COUNTY_CODE,YEAR,POPULATION,DEATHS
NORTH CAROLINA,NC,COLUMBUS COUNTY,37047,2014,57099,10
NORTH CAROLINA,NC,CRAVEN COUNTY,37049,2004,93548,13
NORTH CAROLINA,NC,CRAVEN COUNTY,37049,2005,94729,10
NORTH CAROLINA,NC,CRAVEN COUNTY,37049,2006,96926,13
NORTH CAROLINA,NC,CRAVEN COUNTY,37049,2008,99423,12
NORTH CAROLINA,NC,CRAVEN COUNTY,37049,2009,101923,11
NORTH CAROLINA,NC,CRAVEN COUNTY,37049,2010,104180,10
NORTH CAROLINA,NC,CRAVEN COUNTY,37049,2013,105381,16
NORTH CAROLINA,NC,CRAVEN COUNTY,37049,2014,104369,11
NORTH CAROLINA,NC,CRAVEN COUNTY,37049,2015,104168,20
NORTH CAROLINA,NC,CUMBERLAND COUNTY,37051,2003,303318,13
NORTH CAROLINA,NC,CUMBERLAND COUNTY,37051,2004,307629,18
NORTH CAROLINA,NC,CUMBERLAND COUNTY,37051,2005,303695,25
NORTH CAROLINA,NC,CUMBERLAND COUNTY,37051,2006,307365,24
NORTH CAROLINA,NC,CUMBERLAND COUNTY,37051,2007,308284,20
NORTH CAROLINA,NC,CUMBERLAND COUNTY,37051,2008,311800,34
NORTH CAROLINA,NC,CUMBERLAND COUNTY,37051,2009,317252,23
NORTH CAROLINA,NC,CUMBERLAND COUNTY,37051,2010,327247,34
NORTH CAROLINA,NC,CUMBERLAND COUNTY,37051,2011,330625,41
NORTH CAROLINA,NC,CUMBERLAND COUNTY,37051,2012,330625,40
NORTH CAROLINA,NC,CUMBERLAND COUNTY,37051,2013,330161,32
NORTH CAROLINA,NC,CUMBERLAND COUNTY,37051,2014,333253,39
NORTH CAROLINA,NC,CUMBERLAND COUNTY,37051,2015,332680,46
NORTH CAROLINA,NC,DAVIDSON COUNTY,37057,2003,152809,18
NORTH CAROLINA,NC,DAVIDSON COUNTY,37057,2004,154179,21
NORTH CAROLINA,NC,DAVIDSON COUNTY,37057,2005,155425,24
NORTH CAROLINA,NC,DAVIDSON COUNTY,37057,2006,157209,28
NORTH CAROLINA,NC,DAVIDSON COUNTY,37057,2007,159126,19
NORTH CAROLINA,NC,DAVIDSON COUNTY,37057,2008,161520,28
NORTH CAROLINA,NC,DAVIDSON COUNTY,37057,2009,162406,18
NORTH CAROLINA,NC,DAVIDSON COUNTY,37057,2010,162841,15
NORTH CAROLINA,NC,DAVIDSON COUNTY,37057,2011,162934,30
NORTH CAROLINA,NC,DAVIDSON COUNTY,37057,2012,162934,26
NORTH CAROLINA,NC,DAVIDSON COUNTY,37057,2013,163064,32
NORTH CAROLINA,NC,DAVIDSON COUNTY,37057,2014,163337,31
NORTH CAROLINA,NC,DAVIDSON COUNTY,37057,2015,163437,23
NORTH CAROLINA,NC,DURHAM COUNTY,37063,2003,235570,14
NORTH CAROLINA,NC,DURHAM COUNTY,37063,2004,238376,14
NORTH CAROLINA,NC,DURHAM COUNTY,37063,2005,241785,11
NORTH CAROLINA,NC,DURHAM COUNTY,37063,2006,246929,21
NORTH CAROLINA,NC,DURHAM COUNTY,37063,2007,252796,22
NORTH CAROLINA,NC,DURHAM COUNTY,37063,2008,259356,22
NORTH CAROLINA,NC,DURHAM COUNTY,37063,2009,265356,13
NORTH CAROLINA,NC,DURHAM COUNTY,37063,2010,271366,16
NORTH CAROLINA,NC,DURHAM COUNTY,37063,2011,276609,22
NORTH CAROLINA,NC,DURHAM COUNTY,37063,2012,276609,17
NORTH CAROLINA,NC,DURHAM COUNTY,37063,2013,282757,20
NORTH CAROLINA,NC,DURHAM COUNTY,37063,2014,288856,21
NORTH CAROLINA,NC,DURHAM COUNTY,37063,2015,295324,20
NORTH CAROLINA,NC,EDGECOMBE COUNTY,37065,2013,55667,10
NORTH CAROLINA,NC,FORSYTH COUNTY,37067,2003,316659,20
NORTH CAROLINA,NC,FORSYTH COUNTY,37067,2004,319997,18
NORTH CAROLINA,NC,FORSYTH COUNTY,37067,2005,325065,15
NORTH CAROLINA,NC,FORSYTH COUNTY,37067,2006,332110,36
NORTH CAROLINA,NC,FORSYTH COUNTY,37067,2007,338638,28
NORTH CAROLINA,NC,FORSYTH COUNTY,37067,2008,344330,31
NORTH CAROLINA,NC,FORSYTH COUNTY,37067,2009,348532,33
NORTH CAROLINA,NC,FORSYTH COUNTY,37067,2010,351378,18
NORTH CAROLINA,NC,FORSYTH COUNTY,37067,2011,354545,43
NORTH CAROLINA,NC,FORSYTH COUNTY,37067,2012,354545,39
NORTH CAROLINA,NC,FORSYTH COUNTY,37067,2013,357644,32
NORTH CAROLINA,NC,FORSYTH COUNTY,37067,2014,360677,48
NORTH CAROLINA,NC,FORSYTH COUNTY,37067,2015,364555,58
NORTH CAROLINA,NC,GASTON COUNTY,37071,2003,191545,29
NORTH CAROLINA,NC,GASTON COUNTY,37071,2004,191646,39
NORTH CAROLINA,NC,GASTON COUNTY,37071,2005,193527,35
NORTH CAROLINA,NC,GASTON COUNTY,37071,2006,196284,32
NORTH CAROLINA,NC,GASTON COUNTY,37071,2007,200377,39
NORTH CAROLINA,NC,GASTON COUNTY,37071,2008,204454,35
NORTH CAROLINA,NC,GASTON COUNTY,37071,2009,205884,57
NORTH CAROLINA,NC,GASTON COUNTY,37071,2010,206114,46
NORTH CAROLINA,NC,GASTON COUNTY,37071,2011,206894,42
NORTH CAROLINA,NC,GASTON COUNTY,37071,2012,206894,41
NORTH CAROLINA,NC,GASTON COUNTY,37071,2013,207915,42
NORTH CAROLINA,NC,GASTON COUNTY,37071,2014,209242,40
NORTH CAROLINA,NC,GASTON COUNTY,37071,2015,210599,36
NORTH CAROLINA,NC,GUILFORD COUNTY,37081,2003,436327,29
NORTH CAROLINA,NC,GUILFORD COUNTY,37081,2004,440597,33
NORTH CAROLINA,NC,GUILFORD COUNTY,37081,2005,448192,36
NORTH CAROLINA,NC,GUILFORD COUNTY,37081,2006,458792,49
NORTH CAROLINA,NC,GUILFORD COUNTY,37081,2007,468466,41
NORTH CAROLINA,NC,GUILFORD COUNTY,37081,2008,477809,28
NORTH CAROLINA,NC,GUILFORD COUNTY,37081,2009,484180,49
NORTH CAROLINA,NC,GUILFORD COUNTY,37081,2010,489626,36
NORTH CAROLINA,NC,GUILFORD COUNTY,37081,2011,495022,43
NORTH CAROLINA,NC,GUILFORD COUNTY,37081,2012,495022,46
NORTH CAROLINA,NC,GUILFORD COUNTY,37081,2013,500618,30
NORTH CAROLINA,NC,GUILFORD COUNTY,37081,2014,506537,47
NORTH CAROLINA,NC,GUILFORD COUNTY,37081,2015,512414,55
NORTH CAROLINA,NC,HALIFAX COUNTY,37083,2015,52840,11
NORTH CAROLINA,NC,HARNETT COUNTY,37085,2008,108752,10
NORTH CAROLINA,NC,HARNETT COUNTY,37085,2010,115757,10
NORTH CAROLINA,NC,HARNETT COUNTY,37085,2012,119201,16
NORTH CAROLINA,NC,HARNETT COUNTY,37085,2013,122250,13
NORTH CAROLINA,NC,HARNETT COUNTY,37085,2014,125093,14
NORTH CAROLINA,NC,HARNETT COUNTY,37085,2015,126769,11
NORTH CAROLINA,NC,HAYWOOD COUNTY,37087,2008,58811,12
NORTH CAROLINA,NC,HAYWOOD COUNTY,37087,2010,58930,13
NORTH CAROLINA,NC,HAYWOOD COUNTY,37087,2012,58731,17
NORTH CAROLINA,NC,HAYWOOD COUNTY,37087,2013,58666,16
NORTH CAROLINA,NC,HAYWOOD COUNTY,37087,2015,59192,11
NORTH CAROLINA,NC,HENDERSON COUNTY,37089,2003,94246,13
NORTH CAROLINA,NC,HENDERSON COUNTY,37089,2004,95797,19
NORTH CAROLINA,NC,HENDERSON COUNTY,37089,2005,97584,12
NORTH CAROLINA,NC,HENDERSON COUNTY,37089,2007,102270,10
NORTH CAROLINA,NC,HENDERSON COUNTY,37089,2008,104289,17
NORTH CAROLINA,NC,HENDERSON COUNTY,37089,2010,106894,13
NORTH CAROLINA,NC,HENDERSON COUNTY,37089,2011,107391,13
NORTH CAROLINA,NC,HENDERSON COUNTY,37089,2012,107391,12
NORTH CAROLINA,NC,HENDERSON COUNTY,37089,2013,107811,22
NORTH CAROLINA,NC,HENDERSON COUNTY,37089,2014,108942,11
NORTH CAROLINA,NC,HENDERSON COUNTY,37089,2015,110338,16
NORTH CAROLINA,NC,IREDELL COUNTY,37097,2003,133099,12
NORTH CAROLINA,NC,IREDELL COUNTY,37097,2004,136514,18
NORTH CAROLINA,NC,IREDELL COUNTY,37097,2005,140514,13
NORTH CAROLINA,NC,IREDELL COUNTY,37097,2006,146854,14
NORTH CAROLINA,NC,IREDELL COUNTY,37097,2007,151944,22
NORTH CAROLINA,NC,IREDELL COUNTY,37097,2008,156204,17
NORTH CAROLINA,NC,IREDELL COUNTY,37097,2009,158387,26
NORTH CAROLINA,NC,IREDELL COUNTY,37097,2010,159788,18
NORTH CAROLINA,NC,IREDELL COUNTY,37097,2011,161077,30
NORTH CAROLINA,NC,IREDELL COUNTY,37097,2012,161077,24
NORTH CAROLINA,NC,IREDELL COUNTY,37097,2013,162729,21
NORTH CAROLINA,NC,IREDELL COUNTY,37097,2014,164661,25
NORTH CAROLINA,NC,IREDELL COUNTY,37097,2015,166598,20
NORTH CAROLINA,NC,JOHNSTON COUNTY,37101,2004,140055,10
NORTH CAROLINA,NC,JOHNSTON COUNTY,37101,2009,166478,11
NORTH CAROLINA,NC,JOHNSTON COUNTY,37101,2010,169676,23
NORTH CAROLINA,NC,JOHNSTON COUNTY,37101,2011,172457,14
NORTH CAROLINA,NC,JOHNSTON COUNTY,37101,2012,172457,16
NORTH CAROLINA,NC,JOHNSTON COUNTY,37101,2013,174387,17
NORTH CAROLINA,NC,JOHNSTON COUNTY,37101,2014,177240,11
NORTH CAROLINA,NC,JOHNSTON COUNTY,37101,2015,180732,24
NORTH CAROLINA,NC,LEE COUNTY,37105,2015,59425,10
NORTH CAROLINA,NC,LENOIR COUNTY,37107,2011,59425,10
NORTH CAROLINA,NC,LENOIR COUNTY,37107,2015,58275,11
NORTH CAROLINA,NC,LINCOLN COUNTY,37109,2006,72179,11
NORTH CAROLINA,NC,LINCOLN COUNTY,37109,2009,77573,15
NORTH CAROLINA,NC,LINCOLN COUNTY,37109,2011,78301,14
NORTH CAROLINA,NC,LINCOLN COUNTY,37109,2012,78301,11
NORTH CAROLINA,NC,LINCOLN COUNTY,37109,2013,78743,15
NORTH CAROLINA,NC,MACON COUNTY,37113,2006,32736,13
NORTH CAROLINA,NC,MCDOWELL COUNTY,37111,2007,44345,13
NORTH CAROLINA,NC,MCDOWELL COUNTY,37111,2008,44768,14
NORTH CAROLINA,NC,MECKLENBURG COUNTY,37119,2003,753991,38
NORTH CAROLINA,NC,MECKLENBURG COUNTY,37119,2004,772949,40
NORTH CAROLINA,NC,MECKLENBURG COUNTY,37119,2005,798701,64
NORTH CAROLINA,NC,MECKLENBURG COUNTY,37119,2006,831507,59
NORTH CAROLINA,NC,MECKLENBURG COUNTY,37119,2007,862177,50
NORTH CAROLINA,NC,MECKLENBURG COUNTY,37119,2008,887991,66
NORTH CAROLINA,NC,MECKLENBURG COUNTY,37119,2009,908704,50
NORTH CAROLINA,NC,MECKLENBURG COUNTY,37119,2010,923292,65
NORTH CAROLINA,NC,MECKLENBURG COUNTY,37119,2011,944015,79
NORTH CAROLINA,NC,MECKLENBURG COUNTY,37119,2012,944015,92
NORTH CAROLINA,NC,MECKLENBURG COUNTY,37119,2013,967418,59
NORTH CAROLINA,NC,MECKLENBURG COUNTY,37119,2014,991182,103
NORTH CAROLINA,NC,MECKLENBURG COUNTY,37119,2015,1010878,110
NORTH CAROLINA,NC,MOORE COUNTY,37125,2014,91391,11
NORTH CAROLINA,NC,MOORE COUNTY,37125,2015,92849,11
NORTH CAROLINA,NC,NASH COUNTY,37127,2006,92127,10
NORTH CAROLINA,NC,NASH COUNTY,37127,2011,95778,10
NORTH CAROLINA,NC,NASH COUNTY,37127,2012,95778,14
NORTH CAROLINA,NC,NASH COUNTY,37127,2013,95225,11
NORTH CAROLINA,NC,NASH COUNTY,37127,2015,94253,10
NORTH CAROLINA,NC,NEW HANOVER COUNTY,37129,2003,171928,20
NORTH CAROLINA,NC,NEW HANOVER COUNTY,37129,2004,178362,23
NORTH CAROLINA,NC,NEW HANOVER COUNTY,37129,2005,185412,36
NORTH CAROLINA,NC,NEW HANOVER COUNTY,37129,2006,190791,19
NORTH CAROLINA,NC,NEW HANOVER COUNTY,37129,2007,194339,20
NORTH CAROLINA,NC,NEW HANOVER COUNTY,37129,2008,197709,31
NORTH CAROLINA,NC,NEW HANOVER COUNTY,37129,2009,200178,25
NORTH CAROLINA,NC,NEW HANOVER COUNTY,37129,2010,203295,28
NORTH CAROLINA,NC,NEW HANOVER COUNTY,37129,2011,206006,36
NORTH CAROLINA,NC,NEW HANOVER COUNTY,37129,2012,206006,41
NORTH CAROLINA,NC,NEW HANOVER COUNTY,37129,2013,209118,35
NORTH CAROLINA,NC,NEW HANOVER COUNTY,37129,2014,213033,34
NORTH CAROLINA,NC,NEW HANOVER COUNTY,37129,2015,216112,50
NORTH CAROLINA,NC,ONSLOW COUNTY,37133,2005,157205,12
NORTH CAROLINA,NC,ONSLOW COUNTY,37133,2006,161185,15
NORTH CAROLINA,NC,ONSLOW COUNTY,37133,2007,163256,15
NORTH CAROLINA,NC,ONSLOW COUNTY,37133,2008,169059,10
NORTH CAROLINA,NC,ONSLOW COUNTY,37133,2009,173064,20
NORTH CAROLINA,NC,ONSLOW COUNTY,37133,2010,186918,11
NORTH CAROLINA,NC,ONSLOW COUNTY,37133,2011,185068,18
NORTH CAROLINA,NC,ONSLOW COUNTY,37133,2012,185068,18
NORTH CAROLINA,NC,ONSLOW COUNTY,37133,2013,190813,16
NORTH CAROLINA,NC,ONSLOW COUNTY,37133,2014,192522,17
NORTH CAROLINA,NC,ONSLOW COUNTY,37133,2015,192061,17
NORTH CAROLINA,NC,ORANGE COUNTY,37135,2007,127193,10
NORTH CAROLINA,NC,ORANGE COUNTY,37135,2011,134853,10
NORTH CAROLINA,NC,ORANGE COUNTY,37135,2012,134853,10
NORTH CAROLINA,NC,PENDER COUNTY,37141,2015,55931,16
NORTH CAROLINA,NC,PITT COUNTY,37147,2003,141610,11
NORTH CAROLINA,NC,PITT COUNTY,37147,2004,144486,11
NORTH CAROLINA,NC,PITT COUNTY,37147,2006,152934,12
NORTH CAROLINA,NC,PITT COUNTY,37147,2008,162116,16
NORTH CAROLINA,NC,PITT COUNTY,37147,2009,165581,16
NORTH CAROLINA,NC,PITT COUNTY,37147,2010,168865,16
NORTH CAROLINA,NC,PITT COUNTY,37147,2012,170813,16
NORTH CAROLINA,NC,PITT COUNTY,37147,2013,173021,15
NORTH CAROLINA,NC,PITT COUNTY,37147,2014,174443,22
NORTH CAROLINA,NC,PITT COUNTY,37147,2015,175052,14
NORTH CAROLINA,NC,RANDOLPH COUNTY,37151,2005,136301,10
NORTH CAROLINA,NC,RANDOLPH COUNTY,37151,2006,137885,15
NORTH CAROLINA,NC,RANDOLPH COUNTY,37151,2007,138855,15
NORTH CAROLINA,NC,RANDOLPH COUNTY,37151,2008,140297,13
NORTH CAROLINA,NC,RANDOLPH COUNTY,37151,2009,141175,16
NORTH CAROLINA,NC,RANDOLPH COUNTY,37151,2010,141985,17
NORTH CAROLINA,NC,RANDOLPH COUNTY,37151,2011,141861,21
NORTH CAROLINA,NC,RANDOLPH COUNTY,37151,2012,141861,17
NORTH CAROLINA,NC,RANDOLPH COUNTY,37151,2013,142274,22
NORTH CAROLINA,NC,RANDOLPH COUNTY,37151,2014,142313,17
NORTH CAROLINA,NC,RANDOLPH COUNTY,37151,2015,142467,30
NORTH CAROLINA,NC,RICHMOND COUNTY,37153,2009,46537,10
NORTH CAROLINA,NC,RICHMOND COUNTY,37153,2011,46654,11
NORTH CAROLINA,NC,RICHMOND COUNTY,37153,2015,45770,13
NORTH CAROLINA,NC,ROBESON COUNTY,37155,2006,128894,10
NORTH CAROLINA,NC,ROBESON COUNTY,37155,2008,131734,10
NORTH CAROLINA,NC,ROBESON COUNTY,37155,2009,132984,10
NORTH CAROLINA,NC,ROBESON COUNTY,37155,2011,135168,23
NORTH CAROLINA,NC,ROBESON COUNTY,37155,2012,135168,21
NORTH CAROLINA,NC,ROBESON COUNTY,37155,2013,135458,17
NORTH CAROLINA,NC,ROBESON COUNTY,37155,2014,135135,20
NORTH CAROLINA,NC,ROBESON COUNTY,37155,2015,134920,16
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2003,92779,11
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2005,92587,13
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2006,92960,12
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2007,93164,19
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2008,93299,19
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2009,93547,13
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2010,93681,15
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2011,93309,18
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2012,93309,14
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2013,92722,11
NORTH CAROLINA,NC,ROCKINGHAM COUNTY,37157,2015,91825,12
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2003,132562,10
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2004,132202,21
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2005,132527,21
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2006,134045,20
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2007,135626,17
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2008,137721,25
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2009,138562,26
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2010,138329,19
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2011,137819,32
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2012,137819,26
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2013,137505,24
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2014,137689,25
NORTH CAROLINA,NC,ROWAN COUNTY,37159,2015,138091,32
NORTH CAROLINA,NC,RUTHERFORD COUNTY,37161,2003,64475,10
NORTH CAROLINA,NC,RUTHERFORD COUNTY,37161,2005,65126,11
NORTH CAROLINA,NC,RUTHERFORD COUNTY,37161,2006,65855,16
NORTH CAROLINA,NC,RUTHERFORD COUNTY,37161,2007,66305,15
NORTH CAROLINA,NC,RUTHERFORD COUNTY,37161,2008,67145,18
NORTH CAROLINA,NC,RUTHERFORD COUNTY,37161,2009,67561,14
NORTH CAROLINA,NC,RUTHERFORD COUNTY,37161,2010,67739,10
NORTH CAROLINA,NC,RUTHERFORD COUNTY,37161,2011,67424,14
NORTH CAROLINA,NC,RUTHERFORD COUNTY,37161,2013,67227,10
NORTH CAROLINA,NC,RUTHERFORD COUNTY,37161,2015,66587,19
NORTH CAROLINA,NC,SAMPSON COUNTY,37163,2008,62837,10
NORTH CAROLINA,NC,SAMPSON COUNTY,37163,2011,63515,11
NORTH CAROLINA,NC,SAMPSON COUNTY,37163,2014,63903,15
NORTH CAROLINA,NC,STANLY COUNTY,37167,2007,59849,11
NORTH CAROLINA,NC,STANLY COUNTY,37167,2010,60578,17
NORTH CAROLINA,NC,STANLY COUNTY,37167,2011,60531,10
NORTH CAROLINA,NC,STANLY COUNTY,37167,2012,60531,10
NORTH CAROLINA,NC,STANLY COUNTY,37167,2013,60464,10
NORTH CAROLINA,NC,STANLY COUNTY,37167,2015,60621,11
NORTH CAROLINA,NC,STOKES COUNTY,37169,2008,47363,12
NORTH CAROLINA,NC,STOKES COUNTY,37169,2011,47128,14
NORTH CAROLINA,NC,STOKES COUNTY,37169,2015,46309,13
NORTH CAROLINA,NC,SURRY COUNTY,37171,2005,72562,12
NORTH CAROLINA,NC,SURRY COUNTY,37171,2006,72807,13
NORTH CAROLINA,NC,SURRY COUNTY,37171,2009,73505,14
NORTH CAROLINA,NC,SURRY COUNTY,37171,2010,73779,16
NORTH CAROLINA,NC,SURRY COUNTY,37171,2011,73499,14
NORTH CAROLINA,NC,SURRY COUNTY,37171,2012,73499,12
NORTH CAROLINA,NC,SURRY COUNTY,37171,2014,72637,13
NORTH CAROLINA,NC,SURRY COUNTY,37171,2015,72480,11
NORTH CAROLINA,NC,UNION COUNTY,37179,2005,160835,12
NORTH CAROLINA,NC,UNION COUNTY,37179,2006,172529,20
NORTH CAROLINA,NC,UNION COUNTY,37179,2008,193678,14
NORTH CAROLINA,NC,UNION COUNTY,37179,2010,202110,10
NORTH CAROLINA,NC,UNION COUNTY,37179,2013,208106,17
NORTH CAROLINA,NC,UNION COUNTY,37179,2014,212261,18
NORTH CAROLINA,NC,UNION COUNTY,37179,2015,217767,22
NORTH CAROLINA,NC,VANCE COUNTY,37181,2005,44136,10
NORTH CAROLINA,NC,VANCE COUNTY,37181,2012,45293,10
NORTH CAROLINA,NC,WAKE COUNTY,37183,2003,695746,41
NORTH CAROLINA,NC,WAKE COUNTY,37183,2004,716336,27
NORTH CAROLINA,NC,WAKE COUNTY,37183,2005,746048,59
NORTH CAROLINA,NC,WAKE COUNTY,37183,2006,784038,42
NORTH CAROLINA,NC,WAKE COUNTY,37183,2007,821607,57
NORTH CAROLINA,NC,WAKE COUNTY,37183,2008,856492,67
NORTH CAROLINA,NC,WAKE COUNTY,37183,2009,883624,50
NORTH CAROLINA,NC,WAKE COUNTY,37183,2010,906875,54
NORTH CAROLINA,NC,WAKE COUNTY,37183,2011,928905,58
NORTH CAROLINA,NC,WAKE COUNTY,37183,2012,928905,54
NORTH CAROLINA,NC,WAKE COUNTY,37183,2013,952266,69
NORTH CAROLINA,NC,WAKE COUNTY,37183,2014,974508,78
NORTH CAROLINA,NC,WAKE COUNTY,37183,2015,998221,75
NORTH CAROLINA,NC,WAYNE COUNTY,37191,2007,118942,10
NORTH CAROLINA,NC,WAYNE COUNTY,37191,2008,119910,11
NORTH CAROLINA,NC,WAYNE COUNTY,37191,2010,122891,10
NORTH CAROLINA,NC,WAYNE COUNTY,37191,2011,124055,15
NORTH CAROLINA,NC,WAYNE COUNTY,37191,2013,124587,11
NORTH CAROLINA,NC,WAYNE COUNTY,37191,2015,124634,11
NORTH CAROLINA,NC,WILKES COUNTY,37193,2003,67617,15
NORTH CAROLINA,NC,WILKES COUNTY,37193,2005,68104,16
NORTH CAROLINA,NC,WILKES COUNTY,37193,2006,68489,18
NORTH CAROLINA,NC,WILKES COUNTY,37193,2007,68966,18
NORTH CAROLINA,NC,WILKES COUNTY,37193,2008,69317,27
NORTH CAROLINA,NC,WILKES COUNTY,37193,2009,69258,30
NORTH CAROLINA,NC,WILKES COUNTY,37193,2010,69265,16
NORTH CAROLINA,NC,WILKES COUNTY,37193,2012,68949,15
NORTH CAROLINA,NC,WILKES COUNTY,37193,2013,68910,19
NORTH CAROLINA,NC,WILKES COUNTY,37193,2014,68610,28
NORTH CAROLINA,NC,WILKES COUNTY,37193,2015,68418,25
NORTH CAROLINA,NC,YADKIN COUNTY,37197,2014,38070,12
OREGON,OR,CLACKAMAS COUNTY,41005,2003,352032,18
OREGON,OR,CLACKAMAS COUNTY,41005,2004,355758,16
OREGON,OR,CLACKAMAS COUNTY,41005,2005,359308,23
OREGON,OR,CLACKAMAS COUNTY,41005,2006,363508,34
OREGON,OR,CLACKAMAS COUNTY,41005,2007,366808,32
OREGON,OR,CLACKAMAS COUNTY,41005,2008,371103,25
OREGON,OR,CLACKAMAS COUNTY,41005,2009,374085,32
OREGON,OR,CLACKAMAS COUNTY,41005,2010,376799,43
OREGON,OR,CLACKAMAS COUNTY,41005,2011,379640,34
OREGON,OR,CLACKAMAS COUNTY,41005,2012,379640,22
OREGON,OR,CLACKAMAS COUNTY,41005,2013,383159,38
OREGON,OR,CLACKAMAS COUNTY,41005,2014,387571,46
OREGON,OR,CLACKAMAS COUNTY,41005,2015,393544,26
OREGON,OR,CLATSOP COUNTY,41007,2011,37241,11
OREGON,OR,DESCHUTES COUNTY,41017,2008,156820,10
OREGON,OR,DESCHUTES COUNTY,41017,2010,157744,17
OREGON,OR,DESCHUTES COUNTY,41017,2011,159683,15
OREGON,OR,DESCHUTES COUNTY,41017,2013,161408,13
OREGON,OR,DESCHUTES COUNTY,41017,2014,165385,10
OREGON,OR,DOUGLAS COUNTY,41019,2003,102776,10
OREGON,OR,DOUGLAS COUNTY,41019,2015,106769,11
OREGON,OR,JACKSON COUNTY,41029,2003,189838,17
OREGON,OR,JACKSON COUNTY,41029,2004,192185,27
OREGON,OR,JACKSON COUNTY,41029,2005,194701,21
OREGON,OR,JACKSON COUNTY,41029,2006,196858,42
OREGON,OR,JACKSON COUNTY,41029,2007,199152,10
OREGON,OR,JACKSON COUNTY,41029,2008,201162,14
OREGON,OR,JACKSON COUNTY,41029,2009,202301,13
OREGON,OR,JACKSON COUNTY,41029,2010,203357,15
OREGON,OR,JACKSON COUNTY,41029,2011,204798,22
OREGON,OR,JACKSON COUNTY,41029,2012,204798,41
OREGON,OR,JACKSON COUNTY,41029,2013,205939,20
OREGON,OR,JACKSON COUNTY,41029,2014,207313,22
OREGON,OR,JACKSON COUNTY,41029,2015,209351,32
OREGON,OR,JOSEPHINE COUNTY,41033,2007,81746,13
OREGON,OR,JOSEPHINE COUNTY,41033,2014,83175,12
OREGON,OR,JOSEPHINE COUNTY,41033,2015,83435,11
OREGON,OR,KLAMATH COUNTY,41035,2015,65333,10
OREGON,OR,LANE COUNTY,41039,2003,330845,18
OREGON,OR,LANE COUNTY,41039,2004,332327,36
OREGON,OR,LANE COUNTY,41039,2005,335831,31
OREGON,OR,LANE COUNTY,41039,2006,339926,50
OREGON,OR,LANE COUNTY,41039,2007,344844,35
OREGON,OR,LANE COUNTY,41039,2008,348176,39
OREGON,OR,LANE COUNTY,41039,2009,350850,75
OREGON,OR,LANE COUNTY,41039,2010,351948,50
OREGON,OR,LANE COUNTY,41039,2011,354119,48
OREGON,OR,LANE COUNTY,41039,2012,354119,34
OREGON,OR,LANE COUNTY,41039,2013,355217,41
OREGON,OR,LANE COUNTY,41039,2014,355654,58
OREGON,OR,LANE COUNTY,41039,2015,358273,52
OREGON,OR,LINCOLN COUNTY,41041,2014,46351,12
OREGON,OR,LINN COUNTY,41043,2005,108132,10
OREGON,OR,LINN COUNTY,41043,2006,110764,10
OREGON,OR,LINN COUNTY,41043,2009,116001,12
OREGON,OR,LINN COUNTY,41043,2010,116887,12
OREGON,OR,LINN COUNTY,41043,2011,118175,17
OREGON,OR,LINN COUNTY,41043,2012,118175,11
OREGON,OR,LINN COUNTY,41043,2013,118293,14
OREGON,OR,LINN COUNTY,41043,2014,118439,23
OREGON,OR,LINN COUNTY,41043,2015,119095,10
OREGON,OR,MARION COUNTY,41047,2003,295317,10
OREGON,OR,MARION COUNTY,41047,2004,297139,23
OREGON,OR,MARION COUNTY,41047,2005,299461,11
OREGON,OR,MARION COUNTY,41047,2006,303290,23
OREGON,OR,MARION COUNTY,41047,2007,306964,29
OREGON,OR,MARION COUNTY,41047,2008,309729,19
OREGON,OR,MARION COUNTY,41047,2009,313389,29
OREGON,OR,MARION COUNTY,41047,2010,315948,42
OREGON,OR,MARION COUNTY,41047,2011,318053,24
OREGON,OR,MARION COUNTY,41047,2012,318053,41
OREGON,OR,MARION COUNTY,41047,2013,319865,12
OREGON,OR,MARION COUNTY,41047,2014,321491,11
OREGON,OR,MARION COUNTY,41047,2015,324473,26
OREGON,OR,MULTNOMAH COUNTY,41051,2003,679348,99
