COUNTY CODE,STATE_NAME,COUNTY,STATE,YEAR,POPULATION
45003,SOUTH CAROLINA,AIKEN COUNTY,SC,2008,156896
45003,SOUTH CAROLINA,AIKEN COUNTY,SC,2009,158499
45003,SOUTH CAROLINA,AIKEN COUNTY,SC,2010,160558
45003,SOUTH CAROLINA,AIKEN COUNTY,SC,2011,161628
45003,SOUTH CAROLINA,AIKEN COUNTY,SC,2012,161628
45003,SOUTH CAROLINA,AIKEN COUNTY,SC,2013,162982
45003,SOUTH CAROLINA,AIKEN COUNTY,SC,2014,163789
45003,SOUTH CAROLINA,AIKEN COUNTY,SC,2015,164333
45003,SOUTH CAROLINA,AIKEN COUNTY,SC,2016,165827
45003,SOUTH CAROLINA,AIKEN COUNTY,SC,2017,167328
45003,SOUTH CAROLINA,AIKEN COUNTY,SC,2018,168510
45003,SOUTH CAROLINA,AIKEN COUNTY,SC,2019,169703
45003,SOUTH CAROLINA,AIKEN COUNTY,SC,2020,171300
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2000,11193
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2001,11022
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2002,11114
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2003,11092
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2004,11049
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2005,11021
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2006,10882
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2007,10787
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2008,10803
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2009,10619
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2010,10354
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2011,10237
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2012,10237
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2013,9982
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2014,9828
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2015,9704
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2016,9435
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2017,9071
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2018,9010
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2019,8906
45005,SOUTH CAROLINA,ALLENDALE COUNTY,SC,2020,8627
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2000,166304
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2001,168881
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2002,170287
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2003,171862
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2004,173539
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2005,175467
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2006,178579
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2007,181543
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2008,184520
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2009,186544
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2010,187095
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2011,188183
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2012,188183
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2013,188860
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2014,190070
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2015,191872
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2016,193806
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2017,195672
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2018,198255
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2019,200209
45007,SOUTH CAROLINA,ANDERSON COUNTY,SC,2020,202424
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2000,16680
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2001,16580
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2002,16548
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2003,16342
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2004,16322
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2005,16360
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2006,16392
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2007,16226
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2008,16104
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2009,16022
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2010,15945
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2011,15809
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2012,15809
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2013,15683
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2014,15389
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2015,15148
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2016,14676
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2017,14478
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2018,14402
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2019,14288
45009,SOUTH CAROLINA,BAMBERG COUNTY,SC,2020,14108
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2000,23478
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2001,23406
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2002,23177
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2003,23211
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2004,22980
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2005,22965
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2006,22886
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2007,22851
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2008,22761
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2009,22611
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2010,22639
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2011,22463
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2012,22463
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2013,22362
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2014,22217
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2015,22032
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2016,21791
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2017,21610
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2018,21362
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2019,21150
45011,SOUTH CAROLINA,BARNWELL COUNTY,SC,2020,20924
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2000,122306
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2001,125550
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2002,129290
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2003,130998
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2004,136331
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2005,141498
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2006,147213
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2007,151411
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2008,156399
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2009,159737
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2010,162843
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2011,163864
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2012,163864
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2013,167423
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2014,171095
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2015,175318
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2016,180070
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2017,183808
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2018,186993
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2019,189563
45013,SOUTH CAROLINA,BEAUFORT COUNTY,SC,2020,192638
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2000,143410
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2001,145153
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2002,146733
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2003,148035
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2004,151789
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2005,153489
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2006,159501
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2007,164913
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2008,171099
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2009,175092
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2010,179492
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2011,183833
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2012,183833
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2013,189696
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2014,194171
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2015,198485
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2016,203313
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2017,208798
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2018,214938
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2019,221841
45015,SOUTH CAROLINA,BERKELEY COUNTY,SC,2020,228952
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2000,15192
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2001,15301
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2002,15257
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2003,15309
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2004,15247
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2005,15212
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2006,15229
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2007,15260
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2008,15175
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2009,15268
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2010,15098
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2011,15098
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2012,15098
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2013,14872
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2014,14990
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2015,14844
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2016,14758
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2017,14754
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2018,14689
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2019,14530
45017,SOUTH CAROLINA,CALHOUN COUNTY,SC,2020,14513
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2000,310749
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2001,313065
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2002,317379
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2003,321222
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2004,328105
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2005,331589
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2006,334826
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2007,337147
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2008,341921
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2009,346795
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2010,350998
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2011,357461
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2012,357461
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2013,364913
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2014,372065
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2015,380239
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2016,389885
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2017,397433
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2018,402725
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2019,406959
45019,SOUTH CAROLINA,CHARLESTON COUNTY,SC,2020,412615
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2000,52649
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2001,53020
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2002,53407
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2003,53437
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2004,53642
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2005,53772
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2006,54166
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2007,54467
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2008,54981
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2009,55149
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2010,55534
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2011,55706
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2012,55706
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2013,55829
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2014,56065
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2015,56361
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2016,56534
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2017,56730
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2018,56974
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2019,57198
45021,SOUTH CAROLINA,CHEROKEE COUNTY,SC,2020,57331
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2000,34159
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2001,34064
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2002,34083
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2003,33920
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2004,33633
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2005,33373
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2006,33222
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2007,33247
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2008,33454
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2009,33210
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2010,33163
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2011,32884
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2012,32884
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2013,32708
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2014,32744
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2015,32449
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2016,32420
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2017,32299
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2018,32300
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2019,32281
45023,SOUTH CAROLINA,CHESTER COUNTY,SC,2020,32186
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2000,42911
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2001,43339
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2002,43834
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2003,44107
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2004,44348
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2005,44766
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2006,45103
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2007,45708
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2008,46319
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2009,46638
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2010,46612
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2011,46498
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2012,46498
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2013,46078
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2014,46133
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2015,46162
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2016,46161
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2017,46134
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2018,45987
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2019,45807
45025,SOUTH CAROLINA,CHESTERFIELD COUNTY,SC,2020,45631
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2000,32528
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2001,32887
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2002,33094
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2003,33305
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2004,33622
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2005,33847
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2006,34094
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2007,34250
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2008,34875
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2009,34942
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2010,34947
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2011,34711
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2012,34711
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2013,34329
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2014,34267
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2015,34222
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2016,34037
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2017,34283
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2018,34053
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2019,33772
45027,SOUTH CAROLINA,CLARENDON COUNTY,SC,2020,33803
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2000,38304
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2001,38339
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2002,38463
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2003,38543
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2004,38672
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2005,38728
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2006,38608
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2007,38765
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2008,39014
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2009,38864
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2010,38886
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2011,38447
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2012,38447
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2013,38106
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2014,37666
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2015,37529
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2016,37444
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2017,37603
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2018,37599
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2019,37731
45029,SOUTH CAROLINA,COLLETON COUNTY,SC,2020,37705
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2000,67523
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2001,67863
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2002,68247
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2003,68382
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2004,68155
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2005,68185
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2006,68424
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2007,68489
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2008,68773
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2009,68705
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2010,68513
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2011,68162
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2012,68162
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2013,68053
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2014,67809
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2015,67660
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2016,67539
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2017,67310
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2018,67022
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2019,66793
45031,SOUTH CAROLINA,DARLINGTON COUNTY,SC,2020,66656
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2000,30699
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2001,30995
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2002,31000
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2003,31093
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2004,31241
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2005,31239
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2006,31373
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2007,31433
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2008,31585
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2009,31817
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2010,32080
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2011,31752
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2012,31752
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2013,31529
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2014,31407
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2015,31290
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2016,31138
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2017,30695
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2018,30442
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2019,30509
45033,SOUTH CAROLINA,DILLON COUNTY,SC,2020,30352
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2000,96757
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2001,98683
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2002,101067
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2003,104119
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2004,107337
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2005,113235
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2006,120136
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2007,126324
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2008,130593
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2009,133560
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2010,137005
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2011,140155
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2012,140155
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2013,142645
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2014,145614
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2015,148854
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2016,152946
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2017,156418
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2018,159533
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2019,161340
45035,SOUTH CAROLINA,DORCHESTER COUNTY,SC,2020,163517
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2000,24586
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2001,24690
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2002,24962
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2003,25404
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2004,25819
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2005,26196
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2006,26135
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2007,26493
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2008,26774
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2009,27032
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2010,26965
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2011,26894
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2012,26894
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2013,26563
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2014,26573
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2015,26655
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2016,26789
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2017,26637
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2018,26846
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2019,27151
45037,SOUTH CAROLINA,EDGEFIELD COUNTY,SC,2020,27349
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2000,23479
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2001,23614
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2002,23890
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2003,23904
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2004,24273
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2005,24132
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2006,24177
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2007,23917
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2008,24131
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2009,24084
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2010,23860
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2011,23591
45039,SOUTH CAROLINA,FAIRFIELD COUNTY,SC,2012,23591
